grade,credit,weight
F,19,65.87930352675983
A,16,52.116597946064765
F,17,69.65173133226921
C,19,65.62292659824232
A,19,69.92693613969959
B,21,69.26570789368775
B,18,68.2711139363803
C,16,76.60716719318306
A,19,72.61358643927433
F,20,76.94157988617579
A,18,74.69468409659427
A,18,63.85794145272039
F,22,70.46638289964818
D,16,56.291863636233884
C,16,66.58997410039616
D,17,70.73999361851605
B,19,82.17071111488401
B,19,67.77903942873505
F,19,74.41900647874071
A,17,49.5936436283245
B,17,62.318879641771275
D,17,83.31051020341287
B,16,75.37099102656755
A,17,57.66746135512231
D,16,59.88976170787872
A,18,61.25437181351398
C,19,59.14889844069106
D,19,60.92609961992876
B,21,75.47354845481269
D,17,65.236299583713
A,16,60.110310322454026
B,16,53.508052279148444
F,18,50.10600364785559
C,19,60.83230760816818
B,17,61.100598866222974
C,18,59.77764501189985
A,14,52.60620368161096
A,19,64.4346453659729
A,17,70.65728754331725
B,18,89.00235582131249
C,17,70.88010934897034
A,20,77.9545507866205
C,14,74.21163056539646
D,16,65.87078905549735
C,15,59.8245824068498
B,15,75.55832309569287
D,18,70.95360618972356
A,17,69.2325800225853
B,18,85.54749407570132
C,17,68.01350887304643
C,15,79.56217762686016
D,17,58.415657928184004
A,18,61.11264667702049
D,17,75.58583528052775
D,18,67.75793292479587
D,15,60.00919726449955
F,16,86.54330338604457
F,17,56.92315057783427
F,16,77.52444400753264
B,19,68.72525015680155
D,17,69.97897134001762
F,17,64.81909023902422
A,17,75.9971017594826
C,20,66.31449698957906
A,18,69.9816535216645
F,17,67.18407946258081
F,16,64.77690729238833
F,17,75.87789972015509
C,18,82.79685184989961
F,19,66.47944925857483
C,18,69.37352443117827
C,16,62.522548315343336
A,18,62.757878663545995
A,19,65.67141942544072
C,21,55.19467983010942
C,18,59.2671629836658
F,17,76.25896096206488
C,20,73.59469198275978
D,18,78.63320876084451
D,18,65.00006777623203
A,17,69.41036143687982
A,18,73.3098235523346
D,15,66.28249536533032
A,19,51.66850762387463
F,19,61.73378712506848
D,17,72.16971240374875
A,17,60.00903118025536
D,18,64.13290163504038
A,16,68.5995191653663
D,15,67.98258386585252
F,20,61.91306286249136
F,17,74.23751935935482
B,16,74.02358321685723
C,18,76.35391564787221
D,15,74.71480226380788
A,19,67.6464624079872
C,18,73.66850552353155
F,17,64.62820935206216
A,20,76.97204694786119
F,16,88.9419820065192
D,15,66.10094934243054
A,15,55.89180432818492
D,20,71.55791999034558
B,17,74.98330166861963
C,20,55.853467482062406
B,20,66.03375549221921
F,18,71.76611223654555
A,22,70.75492729588542
F,20,69.66590740297448
C,17,63.271195363517634
B,19,68.14516407623383
A,17,61.361612863289324
A,18,77.40794019754657
C,17,59.01725687687468
A,17,66.1749945709334
A,18,67.9563208622598
C,20,59.38728820680231
D,16,48.03344845234009
C,17,69.9861277172385
A,16,76.78080106153206
C,18,70.9026575889955
A,17,50.77787059878886
A,18,65.08779392362553
A,20,58.28892478086308
F,17,83.62406777205055
B,17,86.4893009367737
B,17,64.14669842728695
A,18,74.23465365533721
F,17,54.877682323197206
A,16,67.9201559242176
C,18,72.79833039798451
F,19,69.17791976937957
C,17,71.44966468390679
F,19,70.39623592527464
B,17,55.400208291852735
A,17,77.81780033408404
C,17,70.78395778802619
A,19,58.962323944094706
F,15,71.5379308513579
D,16,67.73642634313487
C,19,69.67095002460617
D,16,57.949444122898775
A,17,52.65418810942644
C,16,58.88555586652535
D,17,80.73775489226539
D,17,77.03812921890315
B,18,62.36339248489375
C,19,76.70576485966284
A,18,68.64044809731834
B,17,64.49519487507104
B,18,64.35017266188696
D,18,64.98212912943362
F,19,64.21740557570823
A,17,56.766311228268215
B,18,74.98475133557614
A,19,68.32794739656057
D,17,70.29345743285624
C,19,63.65909674226432
C,17,63.67030336440806
C,18,69.82962855888606
D,19,75.19001854523644
A,16,58.30304184992783
F,17,63.62805250773714
B,18,73.52134373207134
B,17,78.71022366395927
F,16,66.16115606203904
D,17,66.9870011806734
D,14,66.71447951139422
B,16,59.71162443424022
C,18,65.51935544925468
F,18,60.60822955557759
F,18,83.91525942973043
B,16,50.9864143430577
C,18,65.02381343525298
C,18,61.49184076833178
A,19,63.67619482517245
C,18,62.8058623703068
B,17,66.07968763490167
A,16,79.5755578349955
C,14,66.33303110223761
B,16,64.91910954668386
D,17,57.091437125562756
B,17,63.0467801936735
B,18,66.03924272963894
A,18,71.21569878019133
B,17,69.83573163268873
D,16,94.17226653057735
A,19,69.04991526490475
A,18,51.3929485312067
B,16,60.28724019299928
D,19,66.49974912606429
D,15,46.41372776383743
A,18,69.4606057035059
B,17,58.64844701451364
B,18,70.76556552677154
B,20,79.62262941444229
C,17,71.06921995223111
A,18,76.27131082936661
F,16,68.16611527649897
D,18,63.684009506264964
C,19,78.40843780904856
C,16,54.22899305140101
D,16,60.71878390585316
B,15,68.24383439705687
A,19,73.26645748370487
B,16,60.548302804535915
D,17,69.178725752646
D,17,63.87753925185751
B,18,62.660017351665005
A,17,72.06495049220536
B,16,76.42583500417811
C,17,57.846132685123585
A,16,52.53357349889447
D,19,73.37542778874008
C,18,76.39268149643026
A,19,69.98256851321
C,19,82.27418863438032
D,16,76.79560991549509
D,19,69.32852854378001
D,18,59.13389530973399
D,18,71.61597940679434
C,18,55.41141895451074
F,16,72.02494413854805
B,18,54.80931977501729
C,19,64.30024956024413
D,20,82.36748932978549
F,19,79.46439744696536
C,17,67.96192748959969
D,19,74.18664508118867
A,16,59.232985381010835
F,17,67.95885653198084
F,15,58.54162922948304
A,18,66.23410296994474
B,17,61.95874322820131
B,17,56.55682085219054
A,17,64.75691043963208
F,18,61.53032058769358
F,15,57.389567945338335
A,16,64.73435587408413
D,16,73.32953167627896
A,20,66.49744850897896
C,15,67.71068414228925
F,18,61.92002789444388
A,17,73.98924685564513
A,18,71.57864971559515
F,16,59.55669425277631
D,16,51.32125023219362
B,21,57.08617128393844
A,18,63.292050964649476
F,15,70.55025952964603
D,17,52.84192570530651
F,17,80.40976377185316
D,19,67.54003535873075
A,16,71.05126194164907
B,18,63.85421965026504
B,17,64.5885511759259
A,18,58.97862480156969
D,18,72.31995681428057
A,18,62.25943526698361
C,17,72.02580350341768
D,17,101.49195665578415
A,19,69.57007767148797
B,16,68.31639242076503
F,19,66.79798359879958
B,18,68.1360580216703
B,15,57.549723788764055
F,18,65.47756750611367
D,18,74.26404004324301
F,15,72.62271939433083
A,17,70.77655414577627
A,17,68.36641144749005
A,18,73.3491270038105
B,14,75.66714557491247
C,20,75.52258635783008
C,14,66.73786106054668
D,16,71.81862676166249
A,20,51.99394450791938
C,14,63.35173313493102
A,18,58.77606203132088
B,18,76.36189691367885
B,18,78.96859000661667
B,18,70.47097630615202
C,17,71.0241166849425
F,20,70.60261510320103
B,17,73.87914977893169
F,20,58.00426532135105
D,18,76.75894803906947
C,19,48.05010467754584
A,18,72.81887957637451
C,18,77.14134483933819
C,16,77.79593150290393
A,17,65.67035377733542
D,16,72.34798354090861
B,19,71.92516043229942
D,15,63.933406589782024
D,16,59.51105068203293
A,19,66.17615733531834
C,17,68.52146840846981
D,17,73.15193976682227
B,16,85.36851098662146
B,19,61.01521021983262
C,15,65.02308784927506
F,16,70.28744821132773
A,16,71.0482434176775
A,18,58.55762816783091
C,19,73.9093689552998
A,17,70.17220558143897
F,18,72.45333576805702
D,20,73.7410772800354
A,18,70.44832056167463
A,17,61.6532506916289
F,19,58.62590477543732
D,17,64.5903120853739
C,17,70.36779498239915
F,15,75.39347576975896
A,17,60.29093345496879
F,19,74.24609181257702
C,17,80.554131368716
D,17,60.63438850422298
C,18,70.98305391051066
D,19,70.04147202193225
D,16,65.67292614945549
D,18,71.46740801294665
B,15,78.73900437209288
D,19,60.07241117401138
B,16,59.08018175535833
D,20,65.80892524828916
F,18,76.82812009504713
B,15,73.3967520423227
A,19,66.21038455332814
D,16,77.29538336999651
F,19,61.18231335538915
B,17,67.56862196990886
B,18,74.74207854982014
C,17,71.64231037671904
A,15,73.94713661473547
C,16,50.82332991317515
A,19,69.59762294154095
A,16,82.08554886501746
D,15,63.42299546539703
C,15,73.27841292829076
C,19,64.57357509379328
D,18,61.74221070457794
A,20,62.75773087161593
D,19,65.05594623110773
A,17,73.01799771189623
D,18,64.62503057921957
D,16,73.79714351425677
A,19,65.97811763812807
C,20,76.43924291224333
A,17,71.61514438175799
F,18,55.64337899957668
C,15,66.58418499583418
B,17,64.49925346955207
C,16,77.15974762166863
C,18,68.22756346000709
C,14,63.27086849799979
F,18,69.1136396366814
C,18,66.31870883311092
A,16,67.1665459057089
A,14,70.56504258820245
F,18,70.19838917054952
D,15,54.087164123861314
C,18,81.9080940722832
D,15,79.35982196731669
A,18,62.083099728270156
C,19,95.31978550063695
F,17,75.34022533166566
F,19,76.20163137799852
D,17,77.5044934606831
F,18,84.36739239908515
A,19,51.12800394855674
F,19,70.15125291255461
B,21,67.07172248963822
A,19,63.13566273768166
B,16,82.54504519341187
B,18,56.34681433855366
B,15,62.014607734715895
B,17,71.54068276383983
D,17,75.10007709869662
A,18,71.70479276203018
D,16,70.33127001026003
A,18,71.78413232690714
A,15,73.19009491076751
D,18,78.82529956591708
C,14,88.71693220928108
A,17,67.83614528802283
D,19,70.16356692477423
C,15,60.313097118640115
F,20,74.49068758740536
F,17,71.6267271891795
F,19,45.800321418461465
C,18,48.92595179578264
C,19,67.59019783059385
A,20,70.92899854416557
A,16,70.08267665667626
C,18,80.38930600105229
C,19,64.03721917744842
B,17,69.105768380697
A,17,70.91567128360803
B,19,61.35955086608925
C,15,60.22710971374531
A,18,61.03063268547548
D,16,76.01452145483145
C,18,62.80581239473997
C,18,55.60501548086167
F,16,65.83008074058704
C,17,71.89002272245628
C,18,74.80007292005807
F,19,58.04575539902439
D,16,54.038069062597
A,18,76.16031686733304
D,18,61.375455827070056
B,21,83.60674131829407
D,16,60.83050285103431
D,16,67.63400021206722
C,15,59.102398878311405
C,19,63.47977089036363
A,20,73.04636146604702
D,17,64.88301985720597
B,18,71.44639011984611
F,16,78.68641796622651
B,19,62.41556524757183
D,16,74.98638804211186
A,17,61.97215009115583
A,19,76.60559075814055
B,20,66.00503240639675
B,19,70.56864441743512
A,17,69.79812056822983
A,16,85.75224264251746
A,18,61.37338878913457
A,17,65.30957315213921
A,16,56.600992214489345
D,16,68.6708094722169
A,18,79.59601218038608
D,18,68.42962615191229
C,14,68.31902027983156
D,17,68.53847281090086
C,15,81.01713363856545
B,17,64.47115788112465
B,19,59.95997084465799
B,19,73.53894657339595
C,16,65.62303530121189
C,16,77.03824285513377
B,21,75.2531200325065
C,17,61.305436594379884
D,17,66.00807116658105
B,17,71.18533961352462
D,16,61.97029272525019
D,16,61.82557037085505
B,18,54.241764284205715
D,18,59.12042367747521
F,19,66.7263819454785
A,16,70.10478880395783
C,19,67.33765971335201
F,18,64.663531285454
C,16,82.79641839440538
D,16,70.53797309588778
D,16,69.69416433846683
C,15,67.05921113387427
D,16,80.41331319655885
C,16,88.13401970024543
B,20,68.5353093912869
C,16,72.6000867423517
A,15,70.05381493544468
C,20,64.48251356226075
B,17,64.24425448718583
A,17,59.89049827091518
F,18,77.04989613929966
D,18,75.4731740665792
D,14,72.24324534007371
A,17,75.1562581947317
D,18,70.16075804491061
B,18,68.62193684166132
A,17,65.06106202663292
A,18,74.9758258430279
B,19,61.11514210788376
D,15,65.20257188508307
F,20,74.94895640776936
F,16,72.96222613105215
B,18,63.47389655669807
F,16,74.15473629787058
A,16,60.138260592052696
D,23,77.73752598289153
C,18,57.928590698656265
C,16,72.56401673453078
C,16,74.17505086889017
B,15,77.50118006874239
C,17,81.40440302423505
B,17,75.87047155982509
F,17,70.58138674937784
F,17,83.25206954145865
B,17,72.48140828137373
F,18,71.05764675660873
A,17,66.5708493007752
B,18,62.49443261168774
C,17,80.58123118789
B,19,71.25028442183012
D,16,73.42264461847732
B,18,64.80428174805324
F,15,66.73924738287222
B,16,85.61309929093217
C,15,71.37163667206357
F,15,73.69923854596931
C,19,59.58828434992012
A,21,68.8928070189952
B,17,64.85501231713799
B,18,73.1596653630991
D,18,53.90208083849967
F,18,72.45564927065955
A,19,59.86620078306895
F,16,66.18906109663142
F,16,61.09900934188896
A,18,55.99766636332275
C,18,82.07446971123511
D,20,76.81930594245618
A,18,83.90696461962021
D,18,63.46148326082261
D,14,68.59642999017548
A,20,56.257768286040495
D,19,62.547094180880826
D,14,69.33776158439034
F,17,72.30655878504426
A,16,54.34404532410363
A,17,66.5990654699195
D,19,80.48126397221169
C,17,69.41711447361503
C,18,77.47613982323436
C,17,70.70863613729749
B,18,74.35908313903089
B,15,68.39260123443701
D,18,80.87529344057367
D,19,59.251046883420685
D,17,67.2019129247019
A,20,76.91299308714107
F,20,71.23525730097616
C,17,73.92420391176404
C,16,61.32419440169416
A,18,81.22926028194796
D,18,68.16326558759538
B,19,74.78957770640446
D,17,93.6590925404159
C,17,66.8825359962346
F,21,57.29001009081717
B,18,70.71006747806679
C,19,72.82640995661458
A,16,68.61523766384663
D,16,64.30429103615164
B,19,65.46198139034404
C,17,62.041670669498586
C,16,62.74056186154494
A,17,75.49241841275558
D,17,65.67005659580349
D,15,69.04692191541217
D,15,74.73693826187505
F,19,60.05781010684936
D,15,62.72900138001829
D,18,55.68193684377297
D,20,74.80078105106466
B,16,66.03211573222282
B,19,75.44833813819108
A,17,48.0328095953102
F,18,62.29037710725113
F,17,47.65062023783257
A,16,82.6266113552393
F,22,67.05117279256667
F,18,70.18123217141368
A,18,63.85422445369022
F,21,71.12366007858886
C,18,61.36967477967974
A,19,56.2423603376785
F,21,68.3675052264512
F,18,64.3095308901134
A,17,69.63028316489465
B,16,68.449450735449
D,18,50.49426870196034
A,18,79.13798109711817
C,20,55.583486936147565
C,19,58.67972548144782
D,15,70.92541613231174
C,17,74.4220386612898
F,19,75.47753351747677
B,18,73.62919649403887
C,20,54.01122217857073
F,17,77.34565829515061
F,17,65.38679484210142
C,16,63.31588731640054
C,19,53.371271443175814
D,15,61.36330485392878
C,17,64.7492050550609
F,18,60.550168419224214
A,20,70.86368846043558
F,19,85.28257393046084
B,16,77.50551403375889
C,15,62.219156551215065
A,19,65.07947902663639
F,19,62.587959328633715
B,18,61.89011758698892
B,16,66.81101499009833
F,20,66.14874444915202
F,17,71.69689948500032
D,16,62.66978604706845
A,19,56.554882202845945
D,19,73.89606288948983
A,16,68.44858811680123
B,15,73.33579164737988
B,19,64.26196598616448
B,15,67.85741284843259
A,19,79.93355314010144
C,19,55.60244716989162
D,17,70.48586351471627
F,18,76.72110456324398
F,18,65.98280800700545
C,16,73.93420105509071
B,16,58.45208057269075
D,17,69.15040004320612
D,19,62.03228046881695
F,18,69.46261083348354
C,20,61.372123488643965
C,18,66.36767304440228
A,19,71.41258393610762
F,16,70.33344170401104
F,20,82.5488780818371
D,18,77.82223072527944
B,19,81.11732057942704
D,17,62.48881606168057
D,17,67.25298445604739
F,19,67.68597000626967
C,20,72.7288719776613
B,14,65.7613096749333
C,17,74.25075637276663
D,15,75.96439358776246
F,19,62.39908769400976
F,20,65.00233729050355
A,17,59.283777796170845
A,18,70.35153410973001
F,20,82.75390759569353
A,19,70.44960433354626
A,16,69.67852979228265
F,17,79.77536575637602
B,17,64.14480908406038
F,20,64.80388393431978
F,19,67.30841217932127
D,18,67.6780847821411
F,15,74.67958447621612
A,18,68.86834496383875
F,20,59.20119505347575
B,19,69.05485914936713
F,17,59.07269502882284
B,17,70.40757757789652
D,18,63.288084894804925
C,17,56.28369502697096
D,16,73.09779430358074
B,15,60.51261096900399
D,19,65.20526144396679
A,18,63.22783270381737
A,19,58.994470859037
B,21,59.66982608240724
F,18,70.86730912119407
A,14,72.81567775136087
D,18,68.99816875220677
D,18,80.46518036160055
B,19,72.09350632669316
B,19,61.58809077692507
C,16,73.67369541770606
B,18,58.284157308042616
A,21,79.15444843993326
D,16,69.27961069055577
C,16,59.54352589395202
D,20,78.47898082529352
C,18,61.503660809923446
F,17,53.79610978391969
C,16,65.20034922979595
D,19,75.69839674280519
B,18,74.18692913250632
D,16,56.162383070587886
A,16,55.78921231014691
C,16,64.36888508553544
F,17,64.01485150624765
F,19,59.337645563440944
C,18,46.96903797971153
F,16,72.03898977291004
B,19,75.44278971101124
D,16,68.50819407274757
A,16,67.74865038409001
C,18,57.52195472192483
C,17,70.12464746587533
F,17,67.01497740217533
D,15,86.66130743396526
B,18,66.20687961399906
B,15,58.26366934709255
B,16,73.04840028069506
D,19,55.0658213732994
B,14,70.18482946697011
F,20,74.18160775490766
A,18,68.60767063575285
A,18,59.07931547435507
A,15,75.73755530709157
F,18,75.25387066411115
F,18,61.92597601122067
D,18,66.51533200151513
B,16,63.22534491525757
F,19,63.86744582794573
D,19,74.76487099651078
C,18,74.46409975798052
A,17,63.96105929859006
A,16,65.0034908336305
A,19,60.267263647241535
C,18,59.332941553899474
D,19,66.67068662337793
B,16,63.48905378268958
D,19,65.49206204357613
B,18,63.27477879357048
B,15,75.74367224463055
C,16,61.612834188676146
B,18,67.70005295608107
C,16,81.5569151966406
D,14,66.05625611677583
B,17,63.471011967173204
D,16,64.77158346240111
D,18,75.0543733397854
B,15,73.31065882550703
A,18,67.3660729672901
D,17,55.14710255757768
F,17,77.98732338462668
C,17,62.310282892113264
F,17,76.79260671844717
A,17,70.37905016238422
C,19,57.17684607509076
F,19,73.77754207936329
C,16,58.89757073458836
D,19,67.82852591020115
D,19,66.99890393967593
F,16,62.55645664455325
F,17,62.98383473297622
D,20,65.37867154574148
B,17,76.12447036372606
D,16,86.50838651948641
C,17,72.09654795686214
D,17,62.44137608687255
D,17,72.8251818391932
B,20,73.12530614519278
B,19,61.233564944718296
D,16,58.425083948366826
B,16,71.73532447956556
D,19,81.00881513303433
A,18,68.54708675181907
C,21,77.59534171485261
D,19,68.15780362836188
B,17,72.21089368021732
D,20,81.78760554644066
C,19,54.66788498358702
F,16,63.149437901343745
B,15,65.89100976995002
D,20,61.51752867361304
B,15,62.7619005649526
D,18,70.94645639239423
D,18,69.32632817713838
B,16,49.159912893243074
C,17,73.24893518388599
B,14,70.80644488102844
B,17,73.55556900896795
A,19,64.00880538632369
D,17,63.15858824362999
F,19,82.36484349538233
D,17,65.96362263204834
A,18,71.09697334058991
A,17,70.9262637422106
D,15,58.600319425327186
F,19,73.74546911337394
A,16,75.95461923971091
C,16,78.18869470579082
D,19,71.49890199794717
B,17,68.10012031645952
D,16,60.611045957515906
C,18,76.27127962506016
A,17,49.53009825436808
C,18,79.6725193661875
C,16,60.63385239441289
D,19,57.05357449555386
F,17,57.002995275143896
A,19,53.72807332380819
B,21,67.33346879871374
F,22,69.46599258818233
A,20,71.86204779497979
C,16,52.06248340399152
B,18,73.3305758224573
D,17,67.19269654154809
C,16,65.91403285694182
C,16,80.00012416008042
A,17,71.19317654225001
F,17,83.75966942541639
D,19,87.1301354685643
B,17,54.01837468860661
